Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume
31-10-2022,Alphabet (Google),GOOGL,106,109.95,105.08,109.03,109.03,367655
01-11-2022,Alphabet (Google),GOOGL,108.95,109.06,106.19,107.12,107.12,1388940
02-11-2022,Alphabet (Google),GOOGL,107.64,108.77,107.42,108.38,108.38,1138150
03-11-2022,Alphabet (Google),GOOGL,107.78,109.32,107.24,108.53,108.53,618431
04-11-2022,Alphabet (Google),GOOGL,107.04,109.3,106.87,108.49,108.49,426171
07-11-2022,Alphabet (Google),GOOGL,108.3,109.05,106.64,106.77,106.77,1047532
08-11-2022,Alphabet (Google),GOOGL,108.64,109.35,105.76,107.15,107.15,1290000
09-11-2022,Alphabet (Google),GOOGL,107.74,110.62,106.29,110.03,110.03,130763
10-11-2022,Alphabet (Google),GOOGL,105.74,107.72,104.88,106.44,106.44,885748
11-11-2022,Alphabet (Google),GOOGL,104.6,108.23,103.91,108.02,108.02,221757
14-11-2022,Alphabet (Google),GOOGL,104.92,107.87,102.89,103.08,103.08,589013
15-11-2022,Alphabet (Google),GOOGL,103.78,105.87,102.28,104.22,104.22,753215
16-11-2022,Alphabet (Google),GOOGL,103.91,106.99,103.26,106.54,106.54,446170
17-11-2022,Alphabet (Google),GOOGL,101.75,102.57,101.11,102.06,102.06,1380432
18-11-2022,Alphabet (Google),GOOGL,102.03,102.82,101.36,102.03,102.03,1010225
21-11-2022,Alphabet (Google),GOOGL,105.29,106.38,102.13,102.68,102.68,163925
22-11-2022,Alphabet (Google),GOOGL,104.32,104.99,103.9,104.29,104.29,783649
23-11-2022,Alphabet (Google),GOOGL,104.77,105.04,102.47,103.04,103.04,1109262
24-11-2022,Alphabet (Google),GOOGL,103.73,104.45,102.67,104.2,104.2,1307309
25-11-2022,Alphabet (Google),GOOGL,104.31,104.58,103.54,104.49,104.49,486988
28-11-2022,Alphabet (Google),GOOGL,103.48,106.24,102.03,105.69,105.69,1354292
29-11-2022,Alphabet (Google),GOOGL,104.88,107.41,104.74,105.5,105.5,715414
30-11-2022,Alphabet (Google),GOOGL,104.42,104.68,103.32,104.55,104.55,2368045
01-12-2022,Alphabet (Google),GOOGL,102.49,104.08,100.22,103.43,103.43,924512
02-12-2022,Alphabet (Google),GOOGL,101.8,104.95,101.29,104.34,104.34,1064330
05-12-2022,Alphabet (Google),GOOGL,100.88,101.88,99.77,100.07,100.07,571825
06-12-2022,Alphabet (Google),GOOGL,102.05,102.08,99.75,101.21,101.21,71086
07-12-2022,Alphabet (Google),GOOGL,100.12,101.88,97.84,101.13,101.13,556868
08-12-2022,Alphabet (Google),GOOGL,98.18,100.27,96.94,98.85,98.85,18093
09-12-2022,Alphabet (Google),GOOGL,98.65,99.98,96.35,97.34,97.34,844741
12-12-2022,Alphabet (Google),GOOGL,99.86,100.83,96.71,98.56,98.56,267968
13-12-2022,Alphabet (Google),GOOGL,98.91,99.76,98.14,99.02,99.02,442406
14-12-2022,Alphabet (Google),GOOGL,100.42,102.41,100.33,100.92,100.92,1030117
15-12-2022,Alphabet (Google),GOOGL,97.93,100.92,96.62,99.06,99.06,807660
16-12-2022,Alphabet (Google),GOOGL,99.71,102.28,99.18,101.84,101.84,1076482
19-12-2022,Alphabet (Google),GOOGL,99.77,100.83,98.76,99.42,99.42,864515
20-12-2022,Alphabet (Google),GOOGL,100.1,100.43,96.96,98.87,98.87,1323009
21-12-2022,Alphabet (Google),GOOGL,99.16,99.46,98.96,99.34,99.34,72748
22-12-2022,Alphabet (Google),GOOGL,99.12,103.05,97.63,101.36,101.36,106982
23-12-2022,Alphabet (Google),GOOGL,99.68,103.35,98.12,102.17,102.17,1035122
26-12-2022,Alphabet (Google),GOOGL,101.19,101.92,100.17,101.84,101.84,103007
27-12-2022,Alphabet (Google),GOOGL,98.75,98.9,98.3,98.61,98.61,752209
28-12-2022,Alphabet (Google),GOOGL,100.02,101.77,98.41,100.81,100.81,303201
29-12-2022,Alphabet (Google),GOOGL,101.61,101.73,100.42,100.57,100.57,518834
30-12-2022,Alphabet (Google),GOOGL,101.79,103.8,100,100.83,100.83,552719
02-01-2023,Alphabet (Google),GOOGL,99.93,101.22,99.11,99.17,99.17,1747
03-01-2023,Alphabet (Google),GOOGL,99.36,101.82,98.77,100.3,100.3,516611
04-01-2023,Alphabet (Google),GOOGL,99.46,101.04,99.22,99.74,99.74,1318061
05-01-2023,Alphabet (Google),GOOGL,98.87,100.56,98.12,99.18,99.18,915995
06-01-2023,Alphabet (Google),GOOGL,98.47,101.06,98.35,100.36,100.36,1101074
09-01-2023,Alphabet (Google),GOOGL,100.97,101.78,94.53,97.22,97.22,426694
10-01-2023,Alphabet (Google),GOOGL,99.42,100.62,96.5,99.11,99.11,665188
11-01-2023,Alphabet (Google),GOOGL,97.96,98.69,96.48,97.71,97.71,1620932
12-01-2023,Alphabet (Google),GOOGL,100.06,102.39,99.23,101.81,101.81,1469344
13-01-2023,Alphabet (Google),GOOGL,100.97,101.28,99.21,99.47,99.47,646248
16-01-2023,Alphabet (Google),GOOGL,98.92,100.79,98.28,99.72,99.72,1943804
17-01-2023,Alphabet (Google),GOOGL,99.11,99.63,98.02,99.54,99.54,1370561
18-01-2023,Alphabet (Google),GOOGL,98.73,99.81,98.51,99.1,99.1,2143365
19-01-2023,Alphabet (Google),GOOGL,97.44,99.23,95.42,96.85,96.85,683062
20-01-2023,Alphabet (Google),GOOGL,96.77,97.15,94.78,95.68,95.68,1221771
23-01-2023,Alphabet (Google),GOOGL,99.43,100.89,99.2,99.61,99.61,1577074
24-01-2023,Alphabet (Google),GOOGL,100.24,100.66,98.64,99.33,99.33,1113695
25-01-2023,Alphabet (Google),GOOGL,102.68,102.91,100.69,101.69,101.69,1352036
26-01-2023,Alphabet (Google),GOOGL,101.36,102.72,100.44,101.65,101.65,184832
27-01-2023,Alphabet (Google),GOOGL,102.32,103.4,99.4,100.19,100.19,1239694
30-01-2023,Alphabet (Google),GOOGL,101.17,101.9,98.37,99.18,99.18,456580
31-01-2023,Alphabet (Google),GOOGL,100.66,102.8,98.29,100.87,100.87,1301625
01-02-2023,Alphabet (Google),GOOGL,100.07,104.12,98.5,102.75,102.75,650298
02-02-2023,Alphabet (Google),GOOGL,99.26,100.23,96.89,99.78,99.78,475425
03-02-2023,Alphabet (Google),GOOGL,99.74,100.78,98.42,98.64,98.64,356286
06-02-2023,Alphabet (Google),GOOGL,99.33,100.65,99.28,100.51,100.51,652014
07-02-2023,Alphabet (Google),GOOGL,97.48,101.14,96.47,100.51,100.51,83629
08-02-2023,Alphabet (Google),GOOGL,97.93,100.42,96.82,98.59,98.59,797774
09-02-2023,Alphabet (Google),GOOGL,97.52,97.85,97.01,97.1,97.1,1392864
10-02-2023,Alphabet (Google),GOOGL,98.19,98.34,94.31,94.45,94.45,14198
13-02-2023,Alphabet (Google),GOOGL,95.4,95.81,94.46,95.57,95.57,159271
14-02-2023,Alphabet (Google),GOOGL,94.19,95.53,94.03,94.57,94.57,880952
15-02-2023,Alphabet (Google),GOOGL,95.26,96.7,94.94,96.44,96.44,817206
16-02-2023,Alphabet (Google),GOOGL,92.41,96.58,91.53,95.53,95.53,746909
17-02-2023,Alphabet (Google),GOOGL,92.5,94.91,90.61,94.41,94.41,193378
20-02-2023,Alphabet (Google),GOOGL,93.81,95.56,93.09,93.41,93.41,275898
21-02-2023,Alphabet (Google),GOOGL,96.38,96.62,94.12,94.7,94.7,675509
22-02-2023,Alphabet (Google),GOOGL,94.38,97.19,94.19,96.94,96.94,2364515
23-02-2023,Alphabet (Google),GOOGL,95.75,97.28,94.06,94.43,94.43,344478
24-02-2023,Alphabet (Google),GOOGL,96.43,96.44,94.26,94.9,94.9,597948
27-02-2023,Alphabet (Google),GOOGL,94.19,94.26,92.86,94.08,94.08,1602131
28-02-2023,Alphabet (Google),GOOGL,96.97,98.36,94.26,94.59,94.59,482102
01-03-2023,Alphabet (Google),GOOGL,96.78,97.32,94.7,94.82,94.82,676261
02-03-2023,Alphabet (Google),GOOGL,93.62,94.34,93.52,94.26,94.26,872783
03-03-2023,Alphabet (Google),GOOGL,94.53,94.94,94.31,94.43,94.43,1414220
06-03-2023,Alphabet (Google),GOOGL,91.84,94.14,90.06,93.58,93.58,63446
07-03-2023,Alphabet (Google),GOOGL,95.46,96.71,93.2,93.44,93.44,262683
08-03-2023,Alphabet (Google),GOOGL,94.41,95.89,92.33,95.68,95.68,552811
09-03-2023,Alphabet (Google),GOOGL,92.42,94.49,90.64,92.94,92.94,575493
10-03-2023,Alphabet (Google),GOOGL,95.14,95.43,93.4,94.01,94.01,1724343
13-03-2023,Alphabet (Google),GOOGL,95.11,95.97,94.02,95.3,95.3,436080
14-03-2023,Alphabet (Google),GOOGL,92.83,95.53,91.92,93.99,93.99,402169
15-03-2023,Alphabet (Google),GOOGL,94.51,95.45,93.7,94.81,94.81,1250831
16-03-2023,Alphabet (Google),GOOGL,93.12,95.79,92.52,95.66,95.66,132082
17-03-2023,Alphabet (Google),GOOGL,94.42,94.86,93.48,94.12,94.12,180172
20-03-2023,Alphabet (Google),GOOGL,95.02,95.02,94.18,94.94,94.94,361282
21-03-2023,Alphabet (Google),GOOGL,92.32,93.98,91.71,93.73,93.73,104206
22-03-2023,Alphabet (Google),GOOGL,93.22,93.95,91.9,92.35,92.35,387254
23-03-2023,Alphabet (Google),GOOGL,92.07,94.28,90.57,91.14,91.14,24923
24-03-2023,Alphabet (Google),GOOGL,93.67,94.59,91.47,92.37,92.37,1253534
27-03-2023,Alphabet (Google),GOOGL,91.92,92.53,90.85,91.13,91.13,1667211
28-03-2023,Alphabet (Google),GOOGL,93.39,93.4,91.19,91.54,91.54,824690
29-03-2023,Alphabet (Google),GOOGL,93.83,94.97,92.3,93.42,93.42,832309
30-03-2023,Alphabet (Google),GOOGL,92.25,92.27,91.14,91.56,91.56,1453633
31-03-2023,Alphabet (Google),GOOGL,92.81,93.83,91.59,92.14,92.14,328220
03-04-2023,Alphabet (Google),GOOGL,92,95.99,91.52,94.29,94.29,1277257
04-04-2023,Alphabet (Google),GOOGL,92.44,93.41,92.21,93.16,93.16,151749
05-04-2023,Alphabet (Google),GOOGL,91.66,92.17,91.46,92.14,92.14,65680
06-04-2023,Alphabet (Google),GOOGL,94.7,94.91,93.69,94.07,94.07,1052441
07-04-2023,Alphabet (Google),GOOGL,95.27,96.77,94.46,96.33,96.33,814740
10-04-2023,Alphabet (Google),GOOGL,95.87,97.29,95.51,96.92,96.92,518497
11-04-2023,Alphabet (Google),GOOGL,96.5,97.02,95.06,95.43,95.43,426442
12-04-2023,Alphabet (Google),GOOGL,97.79,98.76,95.76,96.75,96.75,788237
13-04-2023,Alphabet (Google),GOOGL,96.8,97.62,96.51,97.15,97.15,534113
14-04-2023,Alphabet (Google),GOOGL,95.39,96.81,93.6,95.82,95.82,1084939
17-04-2023,Alphabet (Google),GOOGL,95.03,98.17,94.74,97.36,97.36,668367
18-04-2023,Alphabet (Google),GOOGL,98.52,99.52,95.66,98.28,98.28,918707
19-04-2023,Alphabet (Google),GOOGL,99.65,100.4,98.88,99.14,99.14,134737
20-04-2023,Alphabet (Google),GOOGL,99.34,103.5,98.84,101.97,101.97,78463
21-04-2023,Alphabet (Google),GOOGL,98.49,99.2,97.74,98.78,98.78,1784510
24-04-2023,Alphabet (Google),GOOGL,98.11,100.07,97.87,99.88,99.88,1384140
25-04-2023,Alphabet (Google),GOOGL,97.61,98.81,96.78,97.44,97.44,493310
26-04-2023,Alphabet (Google),GOOGL,97.11,97.55,95.54,97.07,97.07,210845
27-04-2023,Alphabet (Google),GOOGL,98.13,98.3,95.27,95.9,95.9,403693
28-04-2023,Alphabet (Google),GOOGL,98.53,99.29,94.74,95.22,95.22,527663
01-05-2023,Alphabet (Google),GOOGL,96.22,98.27,95.9,98.08,98.08,109836
02-05-2023,Alphabet (Google),GOOGL,96.73,97.22,94,94.9,94.9,1506616
03-05-2023,Alphabet (Google),GOOGL,95.93,97.32,95.9,96.59,96.59,1093076
04-05-2023,Alphabet (Google),GOOGL,95.11,96.1,93.87,95.45,95.45,261547
05-05-2023,Alphabet (Google),GOOGL,96.56,97.38,92.55,94.48,94.48,139308
08-05-2023,Alphabet (Google),GOOGL,93.95,96.03,93.68,95.41,95.41,1984976
09-05-2023,Alphabet (Google),GOOGL,92.87,95.27,92.56,94.39,94.39,744842
10-05-2023,Alphabet (Google),GOOGL,95.66,96.31,94.8,95.11,95.11,1707686
11-05-2023,Alphabet (Google),GOOGL,95.41,99.42,94.04,98.22,98.22,308432
12-05-2023,Alphabet (Google),GOOGL,97.22,97.88,94.27,95.04,95.04,295845
15-05-2023,Alphabet (Google),GOOGL,98.9,99.33,95.37,96.54,96.54,493534
16-05-2023,Alphabet (Google),GOOGL,100.1,102.74,98.62,99.66,99.66,1055872
17-05-2023,Alphabet (Google),GOOGL,101.54,102.31,99.25,100.14,100.14,964902
18-05-2023,Alphabet (Google),GOOGL,98.02,102.18,97.93,100.01,100.01,854070
19-05-2023,Alphabet (Google),GOOGL,100.43,103.05,100.29,101.09,101.09,2807650
22-05-2023,Alphabet (Google),GOOGL,99.59,100.93,97.97,100.32,100.32,1041710
23-05-2023,Alphabet (Google),GOOGL,99.77,101.03,97.9,98.36,98.36,1697019
24-05-2023,Alphabet (Google),GOOGL,98.96,101.87,98.64,99.49,99.49,139537
25-05-2023,Alphabet (Google),GOOGL,98.64,98.72,97.25,97.36,97.36,968608
26-05-2023,Alphabet (Google),GOOGL,97.41,98.18,96.95,98.12,98.12,1050875
29-05-2023,Alphabet (Google),GOOGL,97.97,98.34,97.4,98.22,98.22,594841
30-05-2023,Alphabet (Google),GOOGL,96.74,97.77,95.39,95.74,95.74,119290
31-05-2023,Alphabet (Google),GOOGL,95.23,98.08,93.72,96.06,96.06,251349
01-06-2023,Alphabet (Google),GOOGL,97.17,99.01,97,97.51,97.51,1686105
02-06-2023,Alphabet (Google),GOOGL,94.7,95.56,93.11,93.95,93.95,235606
05-06-2023,Alphabet (Google),GOOGL,95.09,96.4,93.88,95.13,95.13,919015
06-06-2023,Alphabet (Google),GOOGL,93.89,95.04,92.89,93.49,93.49,922224
07-06-2023,Alphabet (Google),GOOGL,95.79,98.18,94.4,97.2,97.2,719004
08-06-2023,Alphabet (Google),GOOGL,98.98,99.21,95.33,97.07,97.07,607842
09-06-2023,Alphabet (Google),GOOGL,98.97,100.04,97.61,98.87,98.87,525200
12-06-2023,Alphabet (Google),GOOGL,95.98,98.88,95.61,97.22,97.22,226375
13-06-2023,Alphabet (Google),GOOGL,94.26,97.2,93.54,95.37,95.37,549217
14-06-2023,Alphabet (Google),GOOGL,96.24,97.28,95.1,96.22,96.22,18819
15-06-2023,Alphabet (Google),GOOGL,98.05,99.95,97.82,98.96,98.96,423462
16-06-2023,Alphabet (Google),GOOGL,99.14,100.81,99.04,100.34,100.34,132150
19-06-2023,Alphabet (Google),GOOGL,101.07,101.4,99.95,101.34,101.34,658525
20-06-2023,Alphabet (Google),GOOGL,98.18,99.74,97.93,98.56,98.56,164175
21-06-2023,Alphabet (Google),GOOGL,101.78,101.82,99.77,100.64,100.64,369994
22-06-2023,Alphabet (Google),GOOGL,101.49,102.42,97.7,100.33,100.33,92908
23-06-2023,Alphabet (Google),GOOGL,100.46,101.91,99.38,101.85,101.85,483053
26-06-2023,Alphabet (Google),GOOGL,98.74,101.66,98.46,101.17,101.17,109347
27-06-2023,Alphabet (Google),GOOGL,101.55,103.68,99.7,100.84,100.84,487607
28-06-2023,Alphabet (Google),GOOGL,99.82,101.09,99,100.61,100.61,1293426
29-06-2023,Alphabet (Google),GOOGL,99.68,100.58,98.94,100.02,100.02,804936
30-06-2023,Alphabet (Google),GOOGL,98.26,101.59,97.19,101.15,101.15,754858
03-07-2023,Alphabet (Google),GOOGL,100.98,101.1,98.16,98.61,98.61,1232662
04-07-2023,Alphabet (Google),GOOGL,98.84,99.8,98.18,98.28,98.28,2482677
05-07-2023,Alphabet (Google),GOOGL,97.12,98.66,95.92,96.97,96.97,384765
06-07-2023,Alphabet (Google),GOOGL,97.51,100.44,97.08,100.37,100.37,1142959
07-07-2023,Alphabet (Google),GOOGL,97.55,97.59,95.62,96.4,96.4,3009341
10-07-2023,Alphabet (Google),GOOGL,94.63,96.14,94.05,94.98,94.98,777447
11-07-2023,Alphabet (Google),GOOGL,97.81,98.72,94.82,96.1,96.1,2341530
12-07-2023,Alphabet (Google),GOOGL,97.71,99.47,95.05,95.62,95.62,790263
13-07-2023,Alphabet (Google),GOOGL,96.8,96.92,94.58,95.86,95.86,111358
14-07-2023,Alphabet (Google),GOOGL,96.16,99.59,94.84,97.47,97.47,1340439
17-07-2023,Alphabet (Google),GOOGL,99.94,100.02,99.79,99.9,99.9,1229640
18-07-2023,Alphabet (Google),GOOGL,98.96,99.3,96.47,96.72,96.72,1340419
19-07-2023,Alphabet (Google),GOOGL,94.51,96.71,94.42,96.26,96.26,1065415
20-07-2023,Alphabet (Google),GOOGL,95.59,96.57,95.28,96.13,96.13,1001803
21-07-2023,Alphabet (Google),GOOGL,96.57,97.48,96.24,96.39,96.39,297341
24-07-2023,Alphabet (Google),GOOGL,97.71,99.16,95.88,97.02,97.02,1213029
25-07-2023,Alphabet (Google),GOOGL,97.67,98.65,94.32,95.02,95.02,359900
26-07-2023,Alphabet (Google),GOOGL,96.35,97.55,95.65,97.08,97.08,839962
27-07-2023,Alphabet (Google),GOOGL,98.96,100.72,97.87,99.78,99.78,1763519
28-07-2023,Alphabet (Google),GOOGL,96.34,97.65,94.42,97.6,97.6,912659
31-07-2023,Alphabet (Google),GOOGL,96.17,97.17,95.15,95.69,95.69,216740
01-08-2023,Alphabet (Google),GOOGL,95.14,97.57,93.9,97.08,97.08,1031623
02-08-2023,Alphabet (Google),GOOGL,96.95,97.52,96.78,97.14,97.14,63378
03-08-2023,Alphabet (Google),GOOGL,95.94,97.51,94.86,96.25,96.25,1181860
04-08-2023,Alphabet (Google),GOOGL,97.45,97.81,96.95,97.66,97.66,494001
07-08-2023,Alphabet (Google),GOOGL,94.61,95.83,94.12,95.08,95.08,975499
08-08-2023,Alphabet (Google),GOOGL,95.88,97.86,95.63,95.72,95.72,177201
09-08-2023,Alphabet (Google),GOOGL,95.34,95.88,93.24,94.96,94.96,204905
10-08-2023,Alphabet (Google),GOOGL,94.98,96.13,94.78,95.4,95.4,697614
11-08-2023,Alphabet (Google),GOOGL,96.11,97.68,94.16,97.44,97.44,225392
14-08-2023,Alphabet (Google),GOOGL,94.67,96.27,93.66,95.39,95.39,545050
15-08-2023,Alphabet (Google),GOOGL,96.56,98.1,95.51,96.19,96.19,2230767
16-08-2023,Alphabet (Google),GOOGL,98.07,98.95,96.59,97.3,97.3,448157
17-08-2023,Alphabet (Google),GOOGL,96.32,99.07,95.78,97.92,97.92,2453555
18-08-2023,Alphabet (Google),GOOGL,95.58,96.99,95.25,96.74,96.74,982756
21-08-2023,Alphabet (Google),GOOGL,94.6,98.04,93.96,98.01,98.01,6251
22-08-2023,Alphabet (Google),GOOGL,97.98,99.1,96.36,97.87,97.87,386225
23-08-2023,Alphabet (Google),GOOGL,98.63,100.12,97.82,99.38,99.38,1132591
24-08-2023,Alphabet (Google),GOOGL,99.67,101.92,97.55,99.6,99.6,689913
25-08-2023,Alphabet (Google),GOOGL,99.84,100.94,99.27,100.36,100.36,673421
28-08-2023,Alphabet (Google),GOOGL,97.1,98.7,96.24,98.55,98.55,25866
29-08-2023,Alphabet (Google),GOOGL,101.2,101.28,99.64,99.97,99.97,459188
30-08-2023,Alphabet (Google),GOOGL,100.04,101.77,99.24,100.72,100.72,671149
31-08-2023,Alphabet (Google),GOOGL,101.56,101.7,100.56,101.25,101.25,378862
01-09-2023,Alphabet (Google),GOOGL,99.04,99.86,96.83,98.29,98.29,140569
04-09-2023,Alphabet (Google),GOOGL,99.25,99.74,98.2,99.61,99.61,928790
05-09-2023,Alphabet (Google),GOOGL,99.7,103.03,97.82,101.02,101.02,692499
06-09-2023,Alphabet (Google),GOOGL,98.53,98.97,96.93,97.54,97.54,632079
07-09-2023,Alphabet (Google),GOOGL,98.14,99.07,96.55,96.75,96.75,769853
08-09-2023,Alphabet (Google),GOOGL,96.21,97.72,96.21,97.69,97.69,670559
11-09-2023,Alphabet (Google),GOOGL,96.15,97.27,93.27,93.58,93.58,3158941
12-09-2023,Alphabet (Google),GOOGL,94.73,95.49,93.75,94.87,94.87,169785
13-09-2023,Alphabet (Google),GOOGL,95.77,96.53,92.25,93.41,93.41,10943
14-09-2023,Alphabet (Google),GOOGL,93.67,94.48,93.61,93.61,93.61,467379
15-09-2023,Alphabet (Google),GOOGL,96.28,97.43,95.06,97,97,2551840
18-09-2023,Alphabet (Google),GOOGL,96.09,97.36,95.95,96.96,96.96,653250
19-09-2023,Alphabet (Google),GOOGL,94.72,96.03,93.56,93.77,93.77,384800
20-09-2023,Alphabet (Google),GOOGL,96.44,96.69,93.7,93.88,93.88,129894
21-09-2023,Alphabet (Google),GOOGL,95.64,96.23,92.59,94.34,94.34,1298069
22-09-2023,Alphabet (Google),GOOGL,96.93,98.89,92.62,93.85,93.85,1740057
25-09-2023,Alphabet (Google),GOOGL,94.84,97.13,94.57,95.68,95.68,436020
26-09-2023,Alphabet (Google),GOOGL,96.6,100.14,96.5,98.94,98.94,338601
27-09-2023,Alphabet (Google),GOOGL,94.27,96.13,93.89,95.73,95.73,107999
28-09-2023,Alphabet (Google),GOOGL,93.31,98.73,93.13,96.66,96.66,897952
29-09-2023,Alphabet (Google),GOOGL,97.16,97.71,96.94,97.54,97.54,79911
02-10-2023,Alphabet (Google),GOOGL,95.06,98.16,94.89,96.44,96.44,1040034
03-10-2023,Alphabet (Google),GOOGL,99.05,99.12,96.62,97.89,97.89,1036624
04-10-2023,Alphabet (Google),GOOGL,100.2,100.97,99.46,99.58,99.58,607146
05-10-2023,Alphabet (Google),GOOGL,99.12,101.85,99.1,101.07,101.07,144337
06-10-2023,Alphabet (Google),GOOGL,100.57,101.86,99.71,101.06,101.06,353565
09-10-2023,Alphabet (Google),GOOGL,100.15,100.99,99.77,99.92,99.92,698893
10-10-2023,Alphabet (Google),GOOGL,98.56,101.33,98.21,99.72,99.72,1070582
11-10-2023,Alphabet (Google),GOOGL,98.82,100.35,97.93,99.26,99.26,440058
12-10-2023,Alphabet (Google),GOOGL,99.22,101.2,99.14,100.26,100.26,53545
13-10-2023,Alphabet (Google),GOOGL,98.42,100.58,97.72,99.52,99.52,1078669
16-10-2023,Alphabet (Google),GOOGL,99.2,100.67,98.96,99.25,99.25,1253442
17-10-2023,Alphabet (Google),GOOGL,99.91,100.47,98.34,99.99,99.99,211777
18-10-2023,Alphabet (Google),GOOGL,96.55,97.84,95.07,97.55,97.55,865562
19-10-2023,Alphabet (Google),GOOGL,100.49,100.87,96.86,98.03,98.03,1499179
20-10-2023,Alphabet (Google),GOOGL,99.37,99.84,97.9,99.1,99.1,364426
23-10-2023,Alphabet (Google),GOOGL,98.79,100.08,97.5,98.98,98.98,1645554
24-10-2023,Alphabet (Google),GOOGL,99.14,102.79,96.2,102.1,102.1,587056
25-10-2023,Alphabet (Google),GOOGL,98.83,100.53,98.77,100.48,100.48,40726
26-10-2023,Alphabet (Google),GOOGL,101.94,102.02,99.84,100.86,100.86,1813673
27-10-2023,Alphabet (Google),GOOGL,101.23,101.83,99.73,101.33,101.33,486296
30-10-2023,Alphabet (Google),GOOGL,100.42,100.75,97.94,98.91,98.91,1290860
31-10-2023,Alphabet (Google),GOOGL,98.93,101.02,97.89,100.41,100.41,848439
01-11-2023,Alphabet (Google),GOOGL,99.9,102.58,96.84,102.44,102.44,282346
02-11-2023,Alphabet (Google),GOOGL,98.84,100.56,97.75,100.11,100.11,558099
03-11-2023,Alphabet (Google),GOOGL,96.98,98.62,96.8,97.84,97.84,781490
06-11-2023,Alphabet (Google),GOOGL,98.29,98.44,95.89,97.94,97.94,360485
07-11-2023,Alphabet (Google),GOOGL,94.81,98.77,92.84,97.76,97.76,700899
08-11-2023,Alphabet (Google),GOOGL,97.49,97.58,97.47,97.58,97.58,938587
09-11-2023,Alphabet (Google),GOOGL,94.32,99.73,94.14,98.76,98.76,158847
10-11-2023,Alphabet (Google),GOOGL,98.11,98.26,94.69,97.32,97.32,833339
13-11-2023,Alphabet (Google),GOOGL,96.57,97.52,94.9,96.48,96.48,126579
14-11-2023,Alphabet (Google),GOOGL,94.22,97.74,92.77,95.98,95.98,487249
15-11-2023,Alphabet (Google),GOOGL,97.25,97.99,94.7,94.99,94.99,719413
16-11-2023,Alphabet (Google),GOOGL,97.35,99.55,97.01,99,99,739531
17-11-2023,Alphabet (Google),GOOGL,97.24,98.56,97.19,97.82,97.82,344962
20-11-2023,Alphabet (Google),GOOGL,97.19,98.26,96.23,96.84,96.84,337804
21-11-2023,Alphabet (Google),GOOGL,99.01,99.67,97.06,97.28,97.28,127867
22-11-2023,Alphabet (Google),GOOGL,97.72,98.47,96.16,96.53,96.53,106852
23-11-2023,Alphabet (Google),GOOGL,94.64,97.28,94.62,96.35,96.35,53940
24-11-2023,Alphabet (Google),GOOGL,97.35,98.17,95.55,97.17,97.17,1403804
27-11-2023,Alphabet (Google),GOOGL,98.18,98.68,97.08,98.54,98.54,1933194
28-11-2023,Alphabet (Google),GOOGL,100.9,102.03,99.14,100.59,100.59,1773974
29-11-2023,Alphabet (Google),GOOGL,99.58,100.66,97.86,98.28,98.28,251640
30-11-2023,Alphabet (Google),GOOGL,101.59,102.41,97.47,99.4,99.4,774353
01-12-2023,Alphabet (Google),GOOGL,100.19,102.02,98.82,101.02,101.02,29146
04-12-2023,Alphabet (Google),GOOGL,101.38,103.06,99.92,100.09,100.09,80284
05-12-2023,Alphabet (Google),GOOGL,99.84,101.64,99.08,101.44,101.44,353958
06-12-2023,Alphabet (Google),GOOGL,99.13,100.62,98.17,100.28,100.28,989211
07-12-2023,Alphabet (Google),GOOGL,99.71,102.11,97.93,100.47,100.47,25659
08-12-2023,Alphabet (Google),GOOGL,98.99,99.99,98.14,98.79,98.79,985500
11-12-2023,Alphabet (Google),GOOGL,96.39,98.7,96.24,97.71,97.71,1577933
12-12-2023,Alphabet (Google),GOOGL,96.75,98.83,96.63,98.49,98.49,1065418
13-12-2023,Alphabet (Google),GOOGL,96.5,97.81,96.14,97.28,97.28,772888
14-12-2023,Alphabet (Google),GOOGL,97.16,99.5,95.3,98.63,98.63,64392
15-12-2023,Alphabet (Google),GOOGL,97,100.07,95.6,97.57,97.57,355829
18-12-2023,Alphabet (Google),GOOGL,96.82,99,95.69,97.96,97.96,1510329
19-12-2023,Alphabet (Google),GOOGL,99.86,100.93,97.11,97.46,97.46,1413831
20-12-2023,Alphabet (Google),GOOGL,96.31,100.22,94.03,98.79,98.79,571362
21-12-2023,Alphabet (Google),GOOGL,98.16,98.96,94.88,96.28,96.28,1389953
22-12-2023,Alphabet (Google),GOOGL,95.38,95.46,93.81,95.11,95.11,239264
25-12-2023,Alphabet (Google),GOOGL,94.93,97.41,93.19,96.84,96.84,1400914
26-12-2023,Alphabet (Google),GOOGL,97.71,98.81,96.69,97.56,97.56,761853
27-12-2023,Alphabet (Google),GOOGL,95.7,97.17,94.46,95.04,95.04,392184
28-12-2023,Alphabet (Google),GOOGL,98.21,99.5,97.34,98.73,98.73,2077961
29-12-2023,Alphabet (Google),GOOGL,97.88,100.32,97.79,99.15,99.15,519464
01-01-2024,Alphabet (Google),GOOGL,100.19,100.79,99.94,100.12,100.12,1462928
02-01-2024,Alphabet (Google),GOOGL,103.39,104.84,101.79,103.17,103.17,533837
03-01-2024,Alphabet (Google),GOOGL,102.94,104.07,102.37,103.5,103.5,293050
